date,ndvi
19-03-2016,0.290978002
20-03-2016,0.290808686
21-03-2016,0.290639371
22-03-2016,0.290470055
23-03-2016,0.290300739
24-03-2016,0.290131423
25-03-2016,0.288102315
26-03-2016,0.286073207
27-03-2016,0.2840441
28-03-2016,0.282014992
29-03-2016,0.279985884
30-03-2016,0.277956776
31-03-2016,0.275927668
01-04-2016,0.27389856
02-04-2016,0.271869452
03-04-2016,0.269840344
04-04-2016,0.267811237
05-04-2016,0.265782129
06-04-2016,0.263753021
07-04-2016,0.261723913
08-04-2016,0.259694805
09-04-2016,0.257665697
10-04-2016,0.257686064
11-04-2016,0.257706431
12-04-2016,0.257726798
13-04-2016,0.257747165
14-04-2016,0.257767532
15-04-2016,0.257787899
16-04-2016,0.257808266
17-04-2016,0.257828633
18-04-2016,0.257849
19-04-2016,0.257869366
20-04-2016,0.257889733
21-04-2016,0.2579101
22-04-2016,0.257930467
23-04-2016,0.257950834
24-04-2016,0.257971201
25-04-2016,0.257991568
26-04-2016,0.257553138
27-04-2016,0.257114707
28-04-2016,0.256676277
29-04-2016,0.256237847
30-04-2016,0.255799417
01-05-2016,0.255360986
02-05-2016,0.254922556
03-05-2016,0.254484126
04-05-2016,0.254045695
05-05-2016,0.253607265
06-05-2016,0.253168835
07-05-2016,0.252730405
08-05-2016,0.252291974
09-05-2016,0.251853544
10-05-2016,0.251415114
11-05-2016,0.250976683
12-05-2016,0.250538253
13-05-2016,0.250099823
14-05-2016,0.249661393
15-05-2016,0.249222962
16-05-2016,0.248784532
17-05-2016,0.248346102
18-05-2016,0.247907671
19-05-2016,0.247469241
20-05-2016,0.247030811
21-05-2016,0.246592381
22-05-2016,0.24615395
23-05-2016,0.24571552
24-05-2016,0.24527709
25-05-2016,0.244838659
26-05-2016,0.244400229
27-05-2016,0.243961799
28-05-2016,0.24337155
29-05-2016,0.242781301
30-05-2016,0.242191052
31-05-2016,0.241600803
01-06-2016,0.241010554
02-06-2016,0.240420305
03-06-2016,0.239830056
04-06-2016,0.239239807
05-06-2016,0.238649558
06-06-2016,0.238059309
07-06-2016,0.237469059
08-06-2016,0.23687881
09-06-2016,0.236288561
10-06-2016,0.235698312
11-06-2016,0.235108063
12-06-2016,0.234517814
13-06-2016,0.234860109
14-06-2016,0.235202404
15-06-2016,0.235544698
16-06-2016,0.235886993
17-06-2016,0.236229288
18-06-2016,0.236571582
19-06-2016,0.236913877
20-06-2016,0.237256172
21-06-2016,0.237598466
22-06-2016,0.237940761
23-06-2016,0.238283056
24-06-2016,0.23862535
25-06-2016,0.238967645
26-06-2016,0.23930994
27-06-2016,0.239652234
28-06-2016,0.239994529
29-06-2016,0.240336824
30-06-2016,0.240679118
01-07-2016,0.241021413
02-07-2016,0.241363708
03-07-2016,0.241706002
04-07-2016,0.242048297
05-07-2016,0.242390592
06-07-2016,0.242732886
07-07-2016,0.243075181
08-07-2016,0.243417476
09-07-2016,0.24375977
10-07-2016,0.244102065
11-07-2016,0.24444436
12-07-2016,0.244786654
13-07-2016,0.245128949
14-07-2016,0.245471244
15-07-2016,0.245813538
16-07-2016,0.246155833
17-07-2016,0.246498128
18-07-2016,0.246840422
19-07-2016,0.247182717
20-07-2016,0.247525012
21-07-2016,0.247867306
22-07-2016,0.248209601
23-07-2016,0.248551896
24-07-2016,0.24889419
25-07-2016,0.249236485
26-07-2016,0.24957878
27-07-2016,0.249921074
28-07-2016,0.250263369
29-07-2016,0.250605664
30-07-2016,0.250947958
31-07-2016,0.251290253
01-08-2016,0.251632548
02-08-2016,0.251974842
03-08-2016,0.252317137
04-08-2016,0.252659432
05-08-2016,0.253001726
06-08-2016,0.253344021
07-08-2016,0.253686316
08-08-2016,0.25402861
09-08-2016,0.254370905
10-08-2016,0.2547132
11-08-2016,0.255055494
12-08-2016,0.255397789
13-08-2016,0.255740084
14-08-2016,0.256082378
15-08-2016,0.256424673
16-08-2016,0.256766968
17-08-2016,0.257109262
18-08-2016,0.257451557
19-08-2016,0.257793852
20-08-2016,0.258136146
21-08-2016,0.258478441
22-08-2016,0.258820736
23-08-2016,0.25916303
24-08-2016,0.259505325
25-08-2016,0.25984762
26-08-2016,0.260189914
27-08-2016,0.260532209
28-08-2016,0.260874504
29-08-2016,0.261216798
30-08-2016,0.261559093
31-08-2016,0.261901388
01-09-2016,0.262243682
02-09-2016,0.262585977
03-09-2016,0.262928272
04-09-2016,0.263270566
05-09-2016,0.263612861
06-09-2016,0.263955156
07-09-2016,0.26429745
08-09-2016,0.264639745
09-09-2016,0.26498204
10-09-2016,0.265324334
11-09-2016,0.265666629
12-09-2016,0.266008924
13-09-2016,0.266351218
14-09-2016,0.266693513
15-09-2016,0.267035808
16-09-2016,0.267378102
17-09-2016,0.29440429
18-09-2016,0.321430478
19-09-2016,0.348456666
20-09-2016,0.375482855
21-09-2016,0.402509043
22-09-2016,0.429535231
23-09-2016,0.456561419
24-09-2016,0.483587607
25-09-2016,0.510613795
26-09-2016,0.537639983
27-09-2016,0.564666171
28-09-2016,0.591692359
29-09-2016,0.618718547
30-09-2016,0.645744735
01-10-2016,0.672770923
02-10-2016,0.699797111
03-10-2016,0.699104397
04-10-2016,0.698411684
05-10-2016,0.697718971
06-10-2016,0.697026257
07-10-2016,0.696333544
08-10-2016,0.695640831
09-10-2016,0.694948117
10-10-2016,0.694255404
11-10-2016,0.693562691
12-10-2016,0.692869977
13-10-2016,0.692177264
14-10-2016,0.691484551
15-10-2016,0.690791837
16-10-2016,0.690099124
17-10-2016,0.689406411
18-10-2016,0.688713697
19-10-2016,0.686688662
20-10-2016,0.684663626
21-10-2016,0.68263859
22-10-2016,0.680613554
23-10-2016,0.678588519
24-10-2016,0.676563483
25-10-2016,0.674538447
26-10-2016,0.672513411
27-10-2016,0.670488376
28-10-2016,0.66846334
29-10-2016,0.666438304
30-10-2016,0.664413268
31-10-2016,0.662388233
01-11-2016,0.660363197
02-11-2016,0.658338161
03-11-2016,0.656313126
04-11-2016,0.650609676
05-11-2016,0.644906227
06-11-2016,0.639202777
07-11-2016,0.633499328
08-11-2016,0.627795878
09-11-2016,0.622092429
10-11-2016,0.61638898
11-11-2016,0.61068553
12-11-2016,0.604982081
13-11-2016,0.599278631
14-11-2016,0.593575182
15-11-2016,0.587871733
16-11-2016,0.582168283
17-11-2016,0.576464834
18-11-2016,0.570761384
19-11-2016,0.565057935
20-11-2016,0.561162139
21-11-2016,0.557266343
22-11-2016,0.553370547
23-11-2016,0.549474752
24-11-2016,0.545578956
25-11-2016,0.54168316
26-11-2016,0.537787364
27-11-2016,0.533891568
28-11-2016,0.529995772
29-11-2016,0.526099976
30-11-2016,0.522204181
01-12-2016,0.518308385
02-12-2016,0.514412589
03-12-2016,0.510516793
04-12-2016,0.506620997
05-12-2016,0.502725201
06-12-2016,0.498829405
07-12-2016,0.49493361
08-12-2016,0.491037814
09-12-2016,0.487142018
10-12-2016,0.483246222
11-12-2016,0.479350426
12-12-2016,0.47545463
13-12-2016,0.471558835
14-12-2016,0.467663039
15-12-2016,0.463767243
16-12-2016,0.459871447
17-12-2016,0.455975651
18-12-2016,0.452079855
19-12-2016,0.448184059
20-12-2016,0.444288264
21-12-2016,0.440392468
22-12-2016,0.43777902
23-12-2016,0.435165572
24-12-2016,0.432552125
25-12-2016,0.429938677
26-12-2016,0.42732523
27-12-2016,0.424711782
28-12-2016,0.422098334
29-12-2016,0.419484887
30-12-2016,0.416871439
31-12-2016,0.414257991
01-01-2017,0.411644544
02-01-2017,0.409031096
03-01-2017,0.406417648
04-01-2017,0.403804201
05-01-2017,0.401190753
06-01-2017,0.398577305
07-01-2017,0.395963858
08-01-2017,0.39335041
09-01-2017,0.390736963
10-01-2017,0.388123515
11-01-2017,0.385510067
12-01-2017,0.38289662
13-01-2017,0.380283172
14-01-2017,0.377669724
15-01-2017,0.375056277
16-01-2017,0.372442829
17-01-2017,0.369829381
18-01-2017,0.367215934
19-01-2017,0.364602486
20-01-2017,0.361989039
21-01-2017,0.359375591
22-01-2017,0.356762143
23-01-2017,0.355508048
24-01-2017,0.354253953
25-01-2017,0.352999858
26-01-2017,0.351745763
27-01-2017,0.350491667
28-01-2017,0.349237572
29-01-2017,0.347983477
30-01-2017,0.346729382
31-01-2017,0.345475287
01-02-2017,0.344221192
02-02-2017,0.342967096
03-02-2017,0.341713001
04-02-2017,0.340458906
05-02-2017,0.339204811
06-02-2017,0.337950716
07-02-2017,0.336696621
08-02-2017,0.335863057
09-02-2017,0.335029494
10-02-2017,0.33419593
11-02-2017,0.333362367
12-02-2017,0.332528804
13-02-2017,0.33169524
14-02-2017,0.330861677
15-02-2017,0.330028113
16-02-2017,0.32919455
17-02-2017,0.328360987
18-02-2017,0.327527423
19-02-2017,0.32669386
20-02-2017,0.325860296
21-02-2017,0.325026733
22-02-2017,0.32419317
23-02-2017,0.323359606
24-02-2017,0.3230364
25-02-2017,0.322713193
26-02-2017,0.322389986
27-02-2017,0.32206678
28-02-2017,0.321743573
01-03-2017,0.321420366
02-03-2017,0.32109716
03-03-2017,0.320773953
04-03-2017,0.320450747
05-03-2017,0.32012754
06-03-2017,0.319804333
07-03-2017,0.319481127
08-03-2017,0.31915792
09-03-2017,0.318834713
10-03-2017,0.318511507
11-03-2017,0.3181883
12-03-2017,0.317865094
13-03-2017,0.317541887
14-03-2017,0.31721868
15-03-2017,0.316895474
16-03-2017,0.316572267
17-03-2017,0.31624906
18-03-2017,0.315925854
19-03-2017,0.315602647
20-03-2017,0.315279441
21-03-2017,0.314956234
22-03-2017,0.314633027
23-03-2017,0.314309821
24-03-2017,0.313986614
25-03-2017,0.313663408
26-03-2017,0.313340201
27-03-2017,0.313016994
28-03-2017,0.311522504
29-03-2017,0.310028013
30-03-2017,0.308533522
31-03-2017,0.307039032
01-04-2017,0.305544541
02-04-2017,0.30405005
03-04-2017,0.30255556
04-04-2017,0.301061069
05-04-2017,0.299566578
06-04-2017,0.298072088
07-04-2017,0.296577597
08-04-2017,0.295083106
09-04-2017,0.293588616
10-04-2017,0.292094125
11-04-2017,0.290599634
12-04-2017,0.289105144
13-04-2017,0.288833592
14-04-2017,0.28856204
15-04-2017,0.288290488
16-04-2017,0.288018937
17-04-2017,0.287747385
18-04-2017,0.287475833
19-04-2017,0.287204281
20-04-2017,0.286932729
21-04-2017,0.286661177
22-04-2017,0.286389626
23-04-2017,0.286118074
24-04-2017,0.285846522
25-04-2017,0.28557497
26-04-2017,0.285303418
27-04-2017,0.285031867
28-04-2017,0.284760315
29-04-2017,0.28428477
30-04-2017,0.283809225
01-05-2017,0.283333681
02-05-2017,0.282858136
03-05-2017,0.282382591
04-05-2017,0.281907046
05-05-2017,0.281431502
06-05-2017,0.280955957
07-05-2017,0.280480412
08-05-2017,0.280004867
09-05-2017,0.279529323
10-05-2017,0.279053778
11-05-2017,0.278578233
12-05-2017,0.278102689
13-05-2017,0.277627144
14-05-2017,0.277151599
15-05-2017,0.277235207
16-05-2017,0.277318815
17-05-2017,0.277402424
18-05-2017,0.277486032
19-05-2017,0.27756964
20-05-2017,0.277653248
21-05-2017,0.277736856
22-05-2017,0.277820464
23-05-2017,0.277904073
24-05-2017,0.277987681
25-05-2017,0.278071289
26-05-2017,0.278154897
27-05-2017,0.278238505
28-05-2017,0.278322114
29-05-2017,0.278405722
30-05-2017,0.27848933
31-05-2017,0.278572938
01-06-2017,0.278656546
02-06-2017,0.278740154
03-06-2017,0.278823763
04-06-2017,0.278907371
05-06-2017,0.278990979
06-06-2017,0.279074587
07-06-2017,0.279158195
08-06-2017,0.279241803
09-06-2017,0.279325412
10-06-2017,0.27940902
11-06-2017,0.279492628
12-06-2017,0.279576236
13-06-2017,0.279659844
14-06-2017,0.279743453
15-06-2017,0.279827061
16-06-2017,0.279910669
17-06-2017,0.279994277
18-06-2017,0.280077885
19-06-2017,0.280161493
20-06-2017,0.280245102
21-06-2017,0.28032871
22-06-2017,0.280412318
23-06-2017,0.280495926
24-06-2017,0.280579534
25-06-2017,0.280663142
26-06-2017,0.280746751
27-06-2017,0.280830359
28-06-2017,0.280913967
29-06-2017,0.280997575
30-06-2017,0.281081183
01-07-2017,0.281164792
02-07-2017,0.2812484
03-07-2017,0.281332008
04-07-2017,0.281415616
05-07-2017,0.281499224
06-07-2017,0.281582832
07-07-2017,0.281666441
08-07-2017,0.281750049
09-07-2017,0.281833657
10-07-2017,0.281917265
11-07-2017,0.282000873
12-07-2017,0.282084481
13-07-2017,0.28216809
14-07-2017,0.282251698
15-07-2017,0.282335306
16-07-2017,0.282418914
17-07-2017,0.282502522
18-07-2017,0.282586131
19-07-2017,0.282669739
20-07-2017,0.282753347
21-07-2017,0.282836955
22-07-2017,0.282920563
23-07-2017,0.283004171
24-07-2017,0.28308778
25-07-2017,0.283171388
26-07-2017,0.283254996
27-07-2017,0.283338604
28-07-2017,0.283422212
29-07-2017,0.28350582
30-07-2017,0.283589429
31-07-2017,0.283673037
01-08-2017,0.283756645
02-08-2017,0.283840253
03-08-2017,0.283923861
04-08-2017,0.28400747
05-08-2017,0.284091078
06-08-2017,0.284174686
07-08-2017,0.284258294
08-08-2017,0.284341902
09-08-2017,0.28442551
10-08-2017,0.284509119
11-08-2017,0.284592727
12-08-2017,0.284676335
13-08-2017,0.284759943
14-08-2017,0.284843551
15-08-2017,0.284927159
16-08-2017,0.285010768
17-08-2017,0.285094376
18-08-2017,0.285177984
19-08-2017,0.285261592
20-08-2017,0.2853452
21-08-2017,0.285428809
22-08-2017,0.285512417
23-08-2017,0.285596025
24-08-2017,0.285679633
25-08-2017,0.285763241
26-08-2017,0.285846849
27-08-2017,0.285930458
28-08-2017,0.286014066
29-08-2017,0.286097674
30-08-2017,0.286181282
31-08-2017,0.28626489
01-09-2017,0.286348498
02-09-2017,0.286432107
03-09-2017,0.286515715
04-09-2017,0.286599323
05-09-2017,0.286682931
06-09-2017,0.286766539
07-09-2017,0.286850148
08-09-2017,0.286933756
09-09-2017,0.287017364
10-09-2017,0.287100972
11-09-2017,0.28718458
12-09-2017,0.287268188
13-09-2017,0.287351797
14-09-2017,0.287435405
15-09-2017,0.287519013
16-09-2017,0.287602621
17-09-2017,0.287686229
18-09-2017,0.287769838
19-09-2017,0.287853446
20-09-2017,0.287937054
21-09-2017,0.288020662
22-09-2017,0.28810427
23-09-2017,0.288187878
24-09-2017,0.288271487
25-09-2017,0.288355095
26-09-2017,0.288438703
27-09-2017,0.288522311
28-09-2017,0.288605919
29-09-2017,0.288689527
30-09-2017,0.288773136
01-10-2017,0.288856744
02-10-2017,0.288940352
03-10-2017,0.28902396
04-10-2017,0.289107568
05-10-2017,0.289191177
06-10-2017,0.289274785
07-10-2017,0.289358393
08-10-2017,0.289442001
09-10-2017,0.289525609
10-10-2017,0.289609217
11-10-2017,0.289692826
12-10-2017,0.289776434
13-10-2017,0.289860042
14-10-2017,0.28994365
15-10-2017,0.290027258
16-10-2017,0.290110866
17-10-2017,0.290194475
18-10-2017,0.290278083
19-10-2017,0.290361691
20-10-2017,0.290445299
21-10-2017,0.290528907
22-10-2017,0.290612516
23-10-2017,0.290696124
24-10-2017,0.290779732
25-10-2017,0.29086334
26-10-2017,0.290946948
27-10-2017,0.291030556
28-10-2017,0.291114165
29-10-2017,0.291197773
30-10-2017,0.291281381
31-10-2017,0.291364989
01-11-2017,0.291448597
02-11-2017,0.291532205
03-11-2017,0.291615814
04-11-2017,0.291699422
05-11-2017,0.29178303
06-11-2017,0.291866638
07-11-2017,0.30888638
08-11-2017,0.325906121
09-11-2017,0.342925862
10-11-2017,0.359945604
11-11-2017,0.376965345
12-11-2017,0.393985086
13-11-2017,0.411004828
14-11-2017,0.428024569
15-11-2017,0.44504431
16-11-2017,0.462064052
17-11-2017,0.479083793
18-11-2017,0.496103535
19-11-2017,0.513123276
20-11-2017,0.530143017
21-11-2017,0.547162759
22-11-2017,0.5641825
23-11-2017,0.558337355
24-11-2017,0.552492211
25-11-2017,0.546647066
26-11-2017,0.540801922
27-11-2017,0.534956777
28-11-2017,0.529111633
29-11-2017,0.523266488
30-11-2017,0.517421344
01-12-2017,0.511576199
02-12-2017,0.505731055
03-12-2017,0.49988591
04-12-2017,0.494040766
05-12-2017,0.488195621
06-12-2017,0.482350477
07-12-2017,0.476505332
08-12-2017,0.470660188
09-12-2017,0.465582071
10-12-2017,0.460503954
11-12-2017,0.455425837
12-12-2017,0.45034772
13-12-2017,0.445269603
14-12-2017,0.440191486
15-12-2017,0.435113369
16-12-2017,0.430035251
17-12-2017,0.424957134
18-12-2017,0.419879017
19-12-2017,0.4148009
20-12-2017,0.409722783
21-12-2017,0.404644666
22-12-2017,0.399566549
23-12-2017,0.394488432
24-12-2017,0.389410315
25-12-2017,0.389778948
26-12-2017,0.390147581
27-12-2017,0.390516214
28-12-2017,0.390884847
29-12-2017,0.39125348
30-12-2017,0.391622113
31-12-2017,0.391990746
01-01-2018,0.39235938
02-01-2018,0.392728013
03-01-2018,0.393096646
04-01-2018,0.393465279
05-01-2018,0.393833912
06-01-2018,0.394202545
07-01-2018,0.394571178
08-01-2018,0.394939811
09-01-2018,0.395308444
10-01-2018,0.395677077
11-01-2018,0.39604571
12-01-2018,0.396414343
13-01-2018,0.396782976
14-01-2018,0.397151609
15-01-2018,0.397520242
16-01-2018,0.397888875
17-01-2018,0.398257508
18-01-2018,0.398626142
19-01-2018,0.398994775
20-01-2018,0.399363408
21-01-2018,0.399732041
22-01-2018,0.400100674
23-01-2018,0.400469307
24-01-2018,0.40083794
25-01-2018,0.401206573
26-01-2018,0.399359464
27-01-2018,0.397512356
28-01-2018,0.395665247
29-01-2018,0.393818138
30-01-2018,0.39197103
31-01-2018,0.390123921
01-02-2018,0.388276812
02-02-2018,0.386429704
03-02-2018,0.384582595
04-02-2018,0.382735486
05-02-2018,0.380888378
06-02-2018,0.379041269
07-02-2018,0.37719416
08-02-2018,0.375347052
09-02-2018,0.373499943
10-02-2018,0.371652834
11-02-2018,0.369805726
12-02-2018,0.367958617
13-02-2018,0.366111508
14-02-2018,0.3642644
15-02-2018,0.362417291
16-02-2018,0.360570182
17-02-2018,0.358723074
18-02-2018,0.356875965
19-02-2018,0.355028856
20-02-2018,0.353181748
21-02-2018,0.351334639
22-02-2018,0.34948753
23-02-2018,0.347640422
24-02-2018,0.345793313
25-02-2018,0.343946204
26-02-2018,0.342099096
27-02-2018,0.341022987
28-02-2018,0.339946879
01-03-2018,0.338870771
02-03-2018,0.337794663
03-03-2018,0.336718555
04-03-2018,0.335642447
05-03-2018,0.334566339
06-03-2018,0.33349023
07-03-2018,0.332414122
08-03-2018,0.331338014
09-03-2018,0.330261906
10-03-2018,0.329185798
11-03-2018,0.32810969
12-03-2018,0.327033581
13-03-2018,0.325957473
14-03-2018,0.324881365
15-03-2018,0.324061545
16-03-2018,0.323241725
17-03-2018,0.322421904
18-03-2018,0.321602084
19-03-2018,0.320782264
20-03-2018,0.319962443
21-03-2018,0.319142623
22-03-2018,0.318322803
23-03-2018,0.317502983
24-03-2018,0.316683162
25-03-2018,0.315863342
26-03-2018,0.315043522
27-03-2018,0.314223701
28-03-2018,0.313403881
29-03-2018,0.312584061
30-03-2018,0.311764241
31-03-2018,0.310465353
01-04-2018,0.309166466
02-04-2018,0.307867578
03-04-2018,0.306568691
04-04-2018,0.305269804
05-04-2018,0.303970916
06-04-2018,0.302672029
07-04-2018,0.301373141
08-04-2018,0.300074254
09-04-2018,0.298775367
10-04-2018,0.297476479
11-04-2018,0.296177592
12-04-2018,0.294878705
13-04-2018,0.293579817
14-04-2018,0.29228093
15-04-2018,0.290982042
16-04-2018,0.291109118
17-04-2018,0.291236193
18-04-2018,0.291363269
19-04-2018,0.291490344
20-04-2018,0.291617419
21-04-2018,0.291744495
22-04-2018,0.29187157
23-04-2018,0.291998646
24-04-2018,0.292125721
25-04-2018,0.292252796
26-04-2018,0.292379872
27-04-2018,0.292506947
28-04-2018,0.292634023
29-04-2018,0.292761098
30-04-2018,0.292888173
01-05-2018,0.293015249
02-05-2018,0.293142324
03-05-2018,0.293269399
04-05-2018,0.293396475
05-05-2018,0.29352355
06-05-2018,0.293650626
07-05-2018,0.293777701
08-05-2018,0.293904776
09-05-2018,0.294031852
10-05-2018,0.294158927
11-05-2018,0.294286003
12-05-2018,0.294413078
13-05-2018,0.294540153
14-05-2018,0.294667229
15-05-2018,0.294794304
16-05-2018,0.29492138
17-05-2018,0.295048455
18-05-2018,0.295140084
19-05-2018,0.295231712
20-05-2018,0.295323341
21-05-2018,0.29541497
22-05-2018,0.295506598
23-05-2018,0.295598227
24-05-2018,0.295689856
25-05-2018,0.295781484
26-05-2018,0.295873113
27-05-2018,0.295964742
28-05-2018,0.29605637
29-05-2018,0.296147999
30-05-2018,0.296239627
31-05-2018,0.296331256
01-06-2018,0.296422885
02-06-2018,0.296514513
03-06-2018,0.296606142
04-06-2018,0.296697771
05-06-2018,0.296789399
06-06-2018,0.296881028
07-06-2018,0.296972657
08-06-2018,0.297064285
09-06-2018,0.297155914
10-06-2018,0.297247543
11-06-2018,0.297339171
12-06-2018,0.2974308
13-06-2018,0.297522429
14-06-2018,0.297614057
15-06-2018,0.297705686
16-06-2018,0.297797315
17-06-2018,0.297888943
18-06-2018,0.297980572
19-06-2018,0.298573449
20-06-2018,0.299166325
21-06-2018,0.299759202
22-06-2018,0.300352079
23-06-2018,0.300944956
24-06-2018,0.301537832
25-06-2018,0.302130709
26-06-2018,0.302723586
27-06-2018,0.303316463
28-06-2018,0.303909339
29-06-2018,0.304502216
30-06-2018,0.305095093
01-07-2018,0.30568797
02-07-2018,0.306280846
03-07-2018,0.306873723
04-07-2018,0.3074666
05-07-2018,0.308059476
06-07-2018,0.308652353
07-07-2018,0.30924523
08-07-2018,0.309838107
09-07-2018,0.310430983
10-07-2018,0.31102386
11-07-2018,0.311616737
12-07-2018,0.312209614
13-07-2018,0.31280249
14-07-2018,0.313395367
15-07-2018,0.313988244
16-07-2018,0.314581121
17-07-2018,0.315173997
18-07-2018,0.315766874
19-07-2018,0.316359751
20-07-2018,0.316952628
21-07-2018,0.317545504
22-07-2018,0.318138381
23-07-2018,0.318731258
24-07-2018,0.319324134
25-07-2018,0.319917011
26-07-2018,0.320509888
27-07-2018,0.321102765
28-07-2018,0.321695641
29-07-2018,0.322288518
30-07-2018,0.322881395
31-07-2018,0.323474272
01-08-2018,0.324067148
02-08-2018,0.324660025
03-08-2018,0.325252902
04-08-2018,0.325845779
05-08-2018,0.326438655
06-08-2018,0.327031532
07-08-2018,0.327624409
08-08-2018,0.328217285
09-08-2018,0.328810162
10-08-2018,0.329403039
11-08-2018,0.329995916
12-08-2018,0.330588792
13-08-2018,0.331181669
14-08-2018,0.331774546
15-08-2018,0.332367423
16-08-2018,0.332960299
17-08-2018,0.333553176
18-08-2018,0.334146053
19-08-2018,0.33473893
20-08-2018,0.335331806
21-08-2018,0.335924683
22-08-2018,0.33651756
23-08-2018,0.337110437
24-08-2018,0.337703313
25-08-2018,0.33829619
26-08-2018,0.338889067
27-08-2018,0.339481943
28-08-2018,0.34007482
29-08-2018,0.340667697
30-08-2018,0.341260574
31-08-2018,0.34185345
01-09-2018,0.342446327
02-09-2018,0.343039204
03-09-2018,0.343632081
04-09-2018,0.344224957
05-09-2018,0.344817834
06-09-2018,0.345410711
07-09-2018,0.346003588
08-09-2018,0.346596464
09-09-2018,0.347189341
10-09-2018,0.347782218
11-09-2018,0.348375095
12-09-2018,0.348967971
13-09-2018,0.349560848
14-09-2018,0.350153725
15-09-2018,0.350746601
16-09-2018,0.351339478
17-09-2018,0.351932355
18-09-2018,0.352525232
19-09-2018,0.353118108
20-09-2018,0.353710985
21-09-2018,0.354303862
22-09-2018,0.354896739
23-09-2018,0.355489615
24-09-2018,0.356082492
25-09-2018,0.356675369
26-09-2018,0.357268246
27-09-2018,0.357861122
28-09-2018,0.358453999
29-09-2018,0.359046876
30-09-2018,0.359639753
01-10-2018,0.360232629
02-10-2018,0.360825506
03-10-2018,0.361418383
04-10-2018,0.362011259
05-10-2018,0.362604136
06-10-2018,0.363197013
07-10-2018,0.36378989
08-10-2018,0.364382766
09-10-2018,0.37972226
10-10-2018,0.395061753
11-10-2018,0.410401246
12-10-2018,0.425740739
13-10-2018,0.441080232
14-10-2018,0.456419725
15-10-2018,0.471759218
16-10-2018,0.487098711
17-10-2018,0.502438204
18-10-2018,0.517777697
19-10-2018,0.533117191
20-10-2018,0.548456684
21-10-2018,0.563796177
22-10-2018,0.57913567
23-10-2018,0.594475163
24-10-2018,0.609814656
25-10-2018,0.608336657
26-10-2018,0.606858659
27-10-2018,0.60538066
28-10-2018,0.603902662
29-10-2018,0.602424663
30-10-2018,0.600946665
31-10-2018,0.599468666
01-11-2018,0.597990668
02-11-2018,0.596512669
03-11-2018,0.595034671
04-11-2018,0.593556672
05-11-2018,0.592078673
06-11-2018,0.590600675
07-11-2018,0.589122676
08-11-2018,0.587644678
09-11-2018,0.586166679
10-11-2018,0.580665501
11-11-2018,0.575164323
12-11-2018,0.569663144
13-11-2018,0.564161966
14-11-2018,0.558660788
15-11-2018,0.553159609
16-11-2018,0.547658431
17-11-2018,0.542157253
18-11-2018,0.536656075
19-11-2018,0.531154896
20-11-2018,0.525653718
21-11-2018,0.52015254
22-11-2018,0.514651361
23-11-2018,0.509150183
24-11-2018,0.503649005
25-11-2018,0.498147827
26-11-2018,0.493671796
27-11-2018,0.489195766
28-11-2018,0.484719736
29-11-2018,0.480243705
30-11-2018,0.475767675
01-12-2018,0.471291645
02-12-2018,0.466815615
03-12-2018,0.462339584
04-12-2018,0.457863554
05-12-2018,0.453387524
06-12-2018,0.448911493
07-12-2018,0.444435463
08-12-2018,0.439959433
09-12-2018,0.435483402
10-12-2018,0.431007372
11-12-2018,0.426531342
12-12-2018,0.423097548
13-12-2018,0.419663754
14-12-2018,0.416229961
15-12-2018,0.412796167
16-12-2018,0.409362373
17-12-2018,0.405928579
18-12-2018,0.402494786
19-12-2018,0.399060992
20-12-2018,0.395627198
21-12-2018,0.392193405
22-12-2018,0.388759611
23-12-2018,0.385325817
24-12-2018,0.381892023
25-12-2018,0.37845823
26-12-2018,0.375024436
27-12-2018,0.371590642
28-12-2018,0.371887233
29-12-2018,0.372183824
30-12-2018,0.372480416
31-12-2018,0.372777007
01-01-2019,0.373073598
02-01-2019,0.373370189
03-01-2019,0.37366678
04-01-2019,0.373963371
05-01-2019,0.374259963
06-01-2019,0.374556554
07-01-2019,0.374853145
08-01-2019,0.375149736
09-01-2019,0.375446327
10-01-2019,0.375742918
11-01-2019,0.376039509
12-01-2019,0.376336101
13-01-2019,0.374971384
14-01-2019,0.373606668
15-01-2019,0.372241951
16-01-2019,0.370877235
17-01-2019,0.369512518
18-01-2019,0.368147802
19-01-2019,0.366783085
20-01-2019,0.365418369
21-01-2019,0.364053652
22-01-2019,0.362688936
23-01-2019,0.361324219
24-01-2019,0.359959503
25-01-2019,0.358594786
26-01-2019,0.35723007
27-01-2019,0.355865353
28-01-2019,0.354500636
29-01-2019,0.35313592
30-01-2019,0.351771203
31-01-2019,0.350406487
01-02-2019,0.34904177
02-02-2019,0.347677054
03-02-2019,0.346312337
04-02-2019,0.344947621
05-02-2019,0.343582904
06-02-2019,0.342218188
07-02-2019,0.340853471
08-02-2019,0.339488755
09-02-2019,0.338124038
10-02-2019,0.336759322
11-02-2019,0.335394605
12-02-2019,0.334029889
13-02-2019,0.332665172
14-02-2019,0.331702631
15-02-2019,0.330740089
16-02-2019,0.329777547
17-02-2019,0.328815005
18-02-2019,0.327852463
19-02-2019,0.326889921
20-02-2019,0.325927379
21-02-2019,0.324964837
22-02-2019,0.324002295
23-02-2019,0.323039753
24-02-2019,0.322077212
25-02-2019,0.32111467
26-02-2019,0.320152128
27-02-2019,0.319189586
